,created_at,text,user_id
155,Sat Mar 14 04:43:24 +0000 2020,"RT @THExPORNMOTHER: \ud83c\udfc6\ud835\udc0d\ud835\udc14\ud835\udc0c\ud835\udc01\ud835\udc04\ud835\udc11 #\ud835\udfcf \ud83c\udfc6\n\ud83d\udda5\uff13\uff24 \uff36\uff29\uff24\uff25\uff2f \ud83d\udda5\n\ud83c\udccf\uff33\uff25\uff38 \uff27\uff21\uff2d\uff25 \ud83c\udccf\n\n\u2692Build Your Own Dream Fuck Partner!\n\ud83d\udee0Join Free SexEmulator Today!\n\u26cfTeach Her Diff\u2026""",1222405605543104513
156,Sat Mar 14 04:43:24 +0000 2020,"if you ever do me dirty I\u2019m doing so good now I probably forgot if we being 100 today.""",59726393
157,Sat Mar 14 04:43:24 +0000 2020,RT @NotAloneArt1: I\u2019m a little late,1055384596223791104
158,Sat Mar 14 04:43:24 +0000 2020,"of this meeting was the amount of prize money given.\nThe National Hunt chase was worth \u00a3815 - the equivalent of \u00a390\u2026 https:\/\/t.co\/bSlgZufOcn""",395514224
159,Sat Mar 14 04:43:25 +0000 2020,RT @hyunskud: - \/ \/ \u27b3 \ud835\udd72ir\ud835\udd91 y\ud835\udd94\ud835\udd9a'\ud835\udd97e \ud835\udd92y \ud83d\udda4\n\n    \u2661\u2578 \ud835\udd73\ud835\udd8a\ud835\udd91\ud835\udd91\ud835\udd94 \ud835\udd8c\ud835\udd8e\ud835\udd97\ud835\udd91 \ud835\udd93 \ud835\udd87\ud835\udd94\ud835\udd9e\uff0c\ud835\udd74'm  \u02d3 \ud835\udd7ekudjub ,1238662089075392514
160,Sat Mar 14 04:43:25 +0000 2020,@mikejopek One Trillion SECONDS ago was 30,25326002
161,Sat Mar 14 04:43:25 +0000 2020,RT @chlochIo: Today I found out the Nando\u2019s typeface was created by a black sign writer and artist,1020960006823464960
162,Sat Mar 14 04:43:11 +0000 2020,RT @RudyGiuliani: My exclusive interview with possible future NYC Mayor,709811558189277184
163,Sat Mar 14 04:43:09 +0000 2020,@chrismartenson Well,1148433661936590848
164,Sat Mar 14 04:43:25 +0000 2020,RT @ajplus: \u201cThe pandemic we face today can no longer be resolved by any individual country.\u201d\n\nChinese billionaire Jack Ma is donating 500,2800706720
165,Sat Mar 14 04:43:25 +0000 2020,"RT @Yamiche: Video of my question to @realDonaldTrump today on his administration's disbanding of the White House team responsible for coor\u2026""",925651080167542785
166,Sat Mar 14 04:43:25 +0000 2020,"RT @franeymountain: \u2066@LeoMcKayJr\u2069 Look what my wife found in Sobey\u2019s in Sydney today of all things! We are all set for lockdown with this i\u2026""",116457214
167,Sat Mar 14 04:43:25 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),2680730201
168,Sat Mar 14 04:43:25 +0000 2020,RT @ezralevant: Trudeau refuses to cancel direct flights from China. Today planes landed from Shanghai,1450555226
169,Sat Mar 14 04:43:25 +0000 2020,"RT @BauhatSara: The best poster I\u2019ve seen today. #InternationalWomenDay #AuratMarch https:\/\/t.co\/hSPdbbmhb9""",303465796
170,Sat Mar 14 04:43:25 +0000 2020,"RT @JoyAnnReid: \""I don't take responsibility at all.\"" That's the headline from today's Trump statement and press conference.""",562485322
171,Sat Mar 14 04:43:25 +0000 2020,"today in idiots endangering themselves and others""",14873618
172,Sat Mar 14 04:43:25 +0000 2020,"Why I think he was 28 or sum""",4721458320
173,Sat Mar 14 04:43:25 +0000 2020,RT @Piki_pictures: [#\uac9c\ucc98\ub3cc]\n\ud654\uc774\ud2b8\ub370\uc774\uc5d0 \uc120\ubb3c\ucc98\ub7fc \ucc3e\uc544\uc640 \uc6b0\ub2f9\ud0d5\ud0d5 \ub09c\uc7a5\ud310 \uccb4\ud5d8\ud558\uace0 \uac04 CIX!\n\uc7a0\uc2dc \ud6c4 \ubc24 10\uc2dc,1161659192710557696
174,Sat Mar 14 04:43:25 +0000 2020,"RT @deavours_2013: Time for some happy news. Our beautiful son turned 1 today! Dalton we love you more than we can ever explain. We are bey\u2026""",1376102545
175,Sat Mar 14 04:43:25 +0000 2020,"RT @waenaglariel: \u0e40\u0e19\u0e35\u0e48\u0e22 \u0e17\u0e35\u0e48 US \u0e08\u0e30\u0e15\u0e23\u0e27\u0e08 #COVID \u0e17\u0e35\u0e04\u0e48\u0e32\u0e43\u0e0a\u0e49\u0e08\u0e48\u0e32\u0e22\u0e15\u0e48\u0e2d\u0e2b\u0e31\u0e27 4\u0e2b\u0e21\u0e37\u0e48\u0e19\u0e01\u0e27\u0e48\u0e32\u0e1a\u0e32\u0e17 \u0e1c\u0e39\u0e49\u0e41\u0e17\u0e19\u0e40\u0e02\u0e32\u0e0a\u0e48\u0e27\u0e22\u0e1a\u0e35\u0e1a\u0e04\u0e2d\u0e01\u0e23\u0e21\u0e04\u0e27\u0e1a\u0e04\u0e38\u0e21\u0e42\u0e23\u0e04\u0e43\u0e2b\u0e49\u0e0a\u0e32\u0e27\u0e2d\u0e40\u0e21\u0e23\u0e34\u0e01\u0e31\u0e19\u0e15\u0e23\u0e27\u0e08\u0e44\u0e14\u0e49\u0e1f\u0e23\u0e35 \u0e19\u0e35\u0e48\u0e04\u0e37\u0e2d\u2026""",1953166345
176,Sat Mar 14 04:43:25 +0000 2020,"@TaylorMBarrett I swear I have gotten more non-promotion emails today than I ever have""",379516665
177,Sat Mar 14 04:43:25 +0000 2020,"RT @HillaryClinton: Call your representatives today and demand they pass the #FamiliesFirst coronavirus bill. It contains: \n\n- Free testing\u2026""",2225919332
178,Sat Mar 14 04:43:21 +0000 2020,RT @dbongino: Rarely,1157344130894376962
179,Sat Mar 14 04:43:25 +0000 2020,"RT @JayneMarie007: \ud83d\udd25Critical Now \ud83d\udce2\n\n\ud83c\udd98 HARRIS COUNTY ANIMAL SHELTER HOUSTON #TEXAS\ud83c\udd98\n\n \u203c\ufe0f Could Be Killed TODAY\ud83d\udc89\n \n \ud83d\udce3 Pls Share! #Adopt #Fost\u2026""",23365635
180,Sat Mar 14 04:43:25 +0000 2020,RT @chartdata: Today in 1998,1170848505826611200
181,Sat Mar 14 04:43:25 +0000 2020,RT @_BrendaRod: Se imaginan si la gente usara preservativos como usa barbijos,532644969
182,Sat Mar 14 04:43:25 +0000 2020,"the kids who made all A\u2019s only in elementary school are the most depressed today""",939314526612262912
183,Sat Mar 14 04:43:25 +0000 2020,RT @ElleKay_XO: Tomorrow is not promised,631260875
184,Sat Mar 14 04:43:25 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",1059880544064876545
185,Sat Mar 14 04:43:26 +0000 2020,RT @justin_fenton: Work from home,114321887
186,Sat Mar 14 04:43:25 +0000 2020,RT @RealJamesWoods: Well,1041901609310142464
187,Sat Mar 14 04:43:26 +0000 2020,"RT @saintsitivity: So today they're shooting the beach scene at the beach (again)\n\nNew scene \ud83d\ude31\ud83d\ude31\n\nBring it ON!!!!\n\n#WHYRUtheseries #ZaintSee""",841377214209937408
188,Sat Mar 14 04:43:26 +0000 2020,"@BreannaLStigter I just started playing shield today lol""",1499496864
189,Sat Mar 14 04:43:26 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",1043851784719020032
190,Sat Mar 14 04:43:26 +0000 2020,RT @ArtCorrupted: Today a friend said she had a craving for donuts,985380559462412288
191,Sat Mar 14 04:43:26 +0000 2020,"RT @SVT_Fancafe: [HOSHI\u2615\ufe0fFancafe] \n200314 -00:12 KST-\n\n\u27b8 Today too\n\nis really fun~^^ \ud83c\udf6f\ud83c\udf19\n@pledis_17 https:\/\/t.co\/s31Lympy4J""",1170388173345525761
192,Sat Mar 14 04:43:16 +0000 2020,I'm inviting you to join Use 2 Earn,1127977813720600576
193,Sat Mar 14 04:43:26 +0000 2020,"RT @lauvsongs: i will not let my mind fuck me up today""",1147775373981057024
194,Sat Mar 14 04:43:26 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),963716833
195,Sat Mar 14 04:43:26 +0000 2020,RT @ElleKay_XO: Tomorrow is not promised,1149383661390913538
196,Sat Mar 14 04:43:26 +0000 2020,"happy birthday mr @mizedub ily i hope today is like the candy store at ranch arena but better""",28948979
197,Sat Mar 14 04:43:26 +0000 2020,$VRRM's Aroon indicator drops into Downtrend on February 26,374729426
198,Sat Mar 14 04:43:26 +0000 2020,"RT @formercoban: Gen\u00e7ler bunu s\u00f6yleyece\u011fime ben de inanmazd\u0131m ama cidden Avrupa bizi k\u0131skan\u0131yor \u015fu an. https:\/\/t.co\/pM826YUe6P""",381523354
199,Sat Mar 14 04:43:26 +0000 2020,RT @KavinArmy_1: During BB Times,2604849744
200,Sat Mar 14 04:43:26 +0000 2020,"RT @rsprasad: In view of the concerns related to #CoronaOutbreak and on the request of @nasscom today @DoT_India has provided for certain e\u2026""",857910323487154177
201,Sat Mar 14 04:43:26 +0000 2020,"We were all discussing Covid today and how we're going to get our assignments done with our classes being cancelled\u2026 https:\/\/t.co\/V98rpSF6eQ""",715676144238985216
202,Sat Mar 14 04:43:26 +0000 2020,@sodangfancy22 Overheard at the grocery store today,1097358569379311616
203,Sat Mar 14 04:43:26 +0000 2020,RT @Norman_Freeman_: Today i got a tattoo from @chiefheadink ,1151709202005368832
204,Sat Mar 14 04:43:26 +0000 2020,"RT @MoltenFire17: Please close the Canadian border too @POTUS @VP @realDonaldTrump sir. \n\n\ud83d\udc47\ud83d\udc47Look what Trudeau is NOT doing!\ud83d\udc47\ud83d\udc47 https:\/\/t.co\/\u2026""",531564500
205,Sat Mar 14 04:43:26 +0000 2020,RT @ajplus: \u201cThe pandemic we face today can no longer be resolved by any individual country.\u201d\n\nChinese billionaire Jack Ma is donating 500,755847052718841860
206,Sat Mar 14 04:43:26 +0000 2020,"@RLHeppner @johnpmayer I did that today for a zoom meeting!""",30225617
207,Sat Mar 14 04:43:11 +0000 2020,"RT @ay_its_brian: people who were racist against asians dont deserve any of this lmao""",1178880556148416512
208,Sat Mar 14 04:43:26 +0000 2020,"My dumb ass just realized today was Friday the 13th\ud83e\udd26\ud83c\udffe\u200d\u2640\ufe0f I\u2019m too damn tired Goodnight\ud83d\ude2d\ud83d\udc80""",988286604237295616
209,Sat Mar 14 04:43:26 +0000 2020,"RT @Im_SyedIbrahim: Pehla governer address par maine taqreer ki hukumath ne khul kar apne maukhoof ka izhaar kardiya @TelanganaCMO ne yaha\u2026""",1156943627613949952
210,Sat Mar 14 04:43:23 +0000 2020,"i hate when people ask me if i\u2019m wearing a faja... like i just had a baby a week ago today d\u00e9jenme en paz \ud83d\ude12""",496243023
211,Sat Mar 14 04:43:26 +0000 2020,"Let me tell u this ... these were the happiest days of my life and I\u2019d do anything to feel that way again""",347758180
212,Sat Mar 14 04:43:25 +0000 2020,"RT @KaraboTebedi: Today I actually decided to celebrate my scars because wow they're lowkey FIRE.\ud83d\ude05\ud83d\ude0d https:\/\/t.co\/kIYE3NaLpa""",1212361191265198080
213,Sat Mar 14 04:43:26 +0000 2020,"curiously interesting thread.""",75978805
214,Sat Mar 14 04:43:26 +0000 2020,RT @aecidx___: today's reminder:\n\nyour mom took nine months to form your heart,1205009302458470401
215,Sat Mar 14 04:43:26 +0000 2020,RT @SethAbramson: It's not this simple,823302295
216,Sat Mar 14 04:43:26 +0000 2020,"RT @JuniorEbong: Today I lost a friend to hands of Death.\n\nHe died in his sleep \ud83d\ude2a\ud83d\ude29""",113304306
217,Sat Mar 14 04:43:11 +0000 2020,"RT @AndiMbhele: Crazy how the bible warns us about the world we\u2019re living in today..""",3208787781
218,Sat Mar 14 04:43:26 +0000 2020,"RT @mmuexjaehyun: \u2014 \ud835\udd82\ud835\udd8a \ud835\udd87\ud835\udd8a \ud835\udd98\ud835\udd88\ud835\udd97\ud835\udd8a\ud835\udd86\ud835\udd92\ud835\udd8e\ud835\udd93\ud835\udd8c \ud835\udd8c\ud835\udd94\u23f1\n          \n          \ud83d\udd77 \uff0cHey ! Hey \ud83e\udd19\ud83c\udfff I'm \ud835\udd92\ud835\udd9a\ud835\udd8a\ud835\udd9e\ud835\udd92\ud835\udd9a\ud835\udd8a ( \u0e40\u0e21\u0e37\u0e48\u0e2d\u0e22\u0e21\u0e37\u0e2d  ) \uff0cimg jaehyun 97\ud83c\udfae Today I'll \u02d3 \u0e41\u0e25\u0e01\u0e1f\u0e2d\u2026""",1237708524420919296
219,Sat Mar 14 04:43:26 +0000 2020,"Today has been so terrible man besides the music""",3510004698
220,Sat Mar 14 04:43:26 +0000 2020,"RT @DebKilroy: We were on the same plane as Peter Dutton so we had to be tested for #COVID19Aus today when we arrived back in the country &amp;\u2026""",235760552
221,Sat Mar 14 04:43:27 +0000 2020,"RT @carlbildt: Today in Finland \ud83c\uddeb\ud83c\uddee it was 80 years since the end of the Winter War. Church bells rang all over the country in remembrance a\u2026""",954433451322572802
222,Sat Mar 14 04:43:26 +0000 2020,"SHADOWS turns 3 today! Message us if you'd like to buy the book. Here's to providing more access for children of al\u2026 https:\/\/t.co\/lxyBJU5aLu""",221052329
223,Sat Mar 14 04:43:27 +0000 2020,"RT @dxublebee: \u0e41\u0e25\u0e49\u0e27\u0e1b\u0e23\u0e30\u0e01\u0e32\u0e28\u0e04\u0e27\u0e32\u0e21\u0e1a\u0e23\u0e34\u0e2a\u0e38\u0e17\u0e18\u0e34\u0e4c\u0e02\u0e2d\u0e07\u0e27\u0e2d\u0e19\u0e42\u0e2e\u0e43\u0e19\u0e27\u0e31\u0e19 white day \u0e1e\u0e2d\u0e14\u0e35 \u0e2e\u0e36\u0e49\u0e22 today is a good day \ud83c\udf24\ud83c\udf08\ud83d\udc96""",4506951966
224,Sat Mar 14 04:43:27 +0000 2020,"RT @SNSDBestGG: On today\u2019s episode of dancing pikas we have Sailor Pikachus Dancing Genie https:\/\/t.co\/SMEchUNZSz""",1187930947905179649
225,Sat Mar 14 04:43:27 +0000 2020,RT @Tom___Scott: I'd like to think that somewhere in the dank depths of the #MAGA hive mind,378938374
226,Sat Mar 14 04:43:27 +0000 2020,RT @MONBEBEnt: I'm heading to bed,823759776488132608
227,Sat Mar 14 04:43:27 +0000 2020,Skype sessions available today,1119635985392984064
228,Sat Mar 14 04:43:27 +0000 2020,RT @BrandonStraka: We are so unfortunate 2 have the media we have in this country. For as much privilege as we enjoy in America,977392461243928576
229,Sat Mar 14 04:43:09 +0000 2020,"@OceanOrbsRBX @cybernova Dude yesterday my mom got groceries and they were all out of toilet paper!!! And today my\u2026 https:\/\/t.co\/mN6iIRTteh""",1228479917727322114
230,Sat Mar 14 04:43:27 +0000 2020,"@danamvrie_  oh shit. You got a tat today.""",48288001
231,Sat Mar 14 04:43:10 +0000 2020,"RT @ArashMarkazi: This Canadian kid's response to not being able to go to Disneyland this weekend is the best thing I've seen today. \ud83d\ude02 http\u2026""",791300570111934464
232,Sat Mar 14 04:43:27 +0000 2020,"\ud83d\ude2d That poor kitty. Strange that it happened on Friday the 13th and it was a black cat though.""",26379954
233,Sat Mar 14 04:43:27 +0000 2020,"RT @AdoreDelano: This @TheBiancaDelRio &amp; me later on today. https:\/\/t.co\/0rd5t6fmnz""",422629598
234,Sat Mar 14 04:43:12 +0000 2020,RT @QHaRi: Eso es todo,235179970
235,Sat Mar 14 04:43:27 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",1112146078583980032
236,Sat Mar 14 04:43:27 +0000 2020,RT @vbwalia: \u092b\u0942\u0932 \u0926\u0947\u0908 \u0915\u094d\u0937\u092e\u093e \u0926\u0947\u0908,580938482
237,Sat Mar 14 04:43:27 +0000 2020,"RT @_ulovechen: Mek she go home go fry her own chicken""",1052008646
238,Sat Mar 14 04:43:27 +0000 2020,"RT @brfootball: Edgar Davids turns 47 today. \n\nHe made those glasses iconic. \ud83d\udc53 https:\/\/t.co\/iCBQ7XTsR9""",2351969653
239,Sat Mar 14 04:43:27 +0000 2020,"RT @IngrahamAngle: So Canada has already sold its soul to China? Wow.""",33398863
240,Sat Mar 14 04:43:27 +0000 2020,"RT @Yamiche: Video of my question to @realDonaldTrump today on his administration's disbanding of the White House team responsible for coor\u2026""",7153062
241,Sat Mar 14 04:43:27 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),151816006
242,Sat Mar 14 04:43:27 +0000 2020,"Sahara Reporters Latest News Today Saturday 14th March 2020 https:\/\/t.co\/zJSqaD3O4v https:\/\/t.co\/2UfTcZBPnm""",980226625
243,Sat Mar 14 04:43:27 +0000 2020,"RT @ThrowbacksBTS: [OLD] 2 years ago today Jungkook\u2019s cover of \u2019Only Then\u2019 (\uadf8\ub54c \ud5e4\uc5b4\uc9c0\uba74 \ub3fc)\u2019 was released on SoundCloud!\n\n#BoyWithLuv #BestMusic\u2026""",798884703587553280
244,Sat Mar 14 04:43:27 +0000 2020,RT @MJFinesseLover: 19 years ago today,439585066
245,Sat Mar 14 04:43:27 +0000 2020,"@pja_chan Selling Batik Pario Original from Terengganu. Promotion still ongoing grab yours today. \nVisit IG : bateq\u2026 https:\/\/t.co\/p4u9fDjx38""",393890095
246,Sat Mar 14 04:43:27 +0000 2020,"ACTUELLEMENT SUR YAKALA FM: Today - New Gospel Family  https:\/\/t.co\/3sqvxky80h""",2185278024
247,Sat Mar 14 04:43:27 +0000 2020,"RT @wanastne: New knowledge and I cried""",2290953252
248,Sat Mar 14 04:43:27 +0000 2020,"RT @liquidlaugh: The Hunt\nOpened today to Empty Theaters\n\nKARMA?""",706918145215234048
249,Sat Mar 14 04:43:27 +0000 2020,"RT @NabeelNowairah: The prayer call today in #Kuwait:\n\u201cPrayer at your homes\u201d https:\/\/t.co\/dC9LwLQyCv""",217358099
250,Sat Mar 14 04:43:27 +0000 2020,RT @ai_jared: From today's covo between @nikoCSFB and Jared Beck (this is only a partial,764854399927783424
251,Sat Mar 14 04:43:27 +0000 2020,"RT @ay_its_brian: people who were racist against asians dont deserve any of this lmao""",3985548972
252,Sat Mar 14 04:43:28 +0000 2020,"RT @2monthslaterr: Make this go viral. I got something for him when I\u2019m off work today \ud83d\udc4b\ud83c\udffd\ud83d\udc4b\ud83c\udffd https:\/\/t.co\/jhVwSBvhHv""",1055320162537299968
253,Sat Mar 14 04:43:28 +0000 2020,"What a brilliant idea""",1002496195313352705
254,Sat Mar 14 04:43:28 +0000 2020,"\""Is my chest tight because I'm anxious",1085108628
255,Sat Mar 14 04:43:28 +0000 2020,RT @flawlindss_: I found out today that my dog,3375833954
256,Sat Mar 14 04:43:28 +0000 2020,RT @RepKatiePorter: I did the math: a full battery of coronavirus testing costs at minimum $1,544816551
257,Sat Mar 14 04:43:28 +0000 2020,"damn. i forgot today is white day with all that\u2019s going on \ud83d\ude0a""",80119873
258,Sat Mar 14 04:43:27 +0000 2020,"RT @LadyBug09195373: @karolcummins Wow - a devastatingly candid explanation for one judge's complete loss of faith in the Roberts court. Go\u2026""",883345323132944384
259,Sat Mar 14 04:43:28 +0000 2020,"RT @umalayo: having boomer friends is wild. i told my friends to come over and chill today and tell me why they coming at NOON! wild bro""",778787548902588416
260,Sat Mar 14 04:43:28 +0000 2020,"RT @Tristan_NYC_: For the people asking \u201cwhy did they wait until now?!?\u201d \n\nRemember: Many Americans are living paycheck to paycheck. \n\nToda\u2026""",800186409722126336
261,Sat Mar 14 04:43:28 +0000 2020,"RT @Jamsheedrather: @Assimalhakeem is it permissible or not https:\/\/t.co\/eYI5RZvxGD""",1469498594
262,Sat Mar 14 04:43:28 +0000 2020,"RT @xoxotmdxoxo: Interesting that a Chinese person would help Americans when most of y\u2019all are fucking assholes""",1123771187925016577
263,Sat Mar 14 04:43:28 +0000 2020,Today was World Sleep Day.  I\u2019ve apparently been celebrating it all day,1180550902190501888
264,Sat Mar 14 04:43:28 +0000 2020,RT @kiaudn: the adhaan today in Kuwait was changed due to the coronavirus.\n \ninstead of \u201chayya alas-salah\u201d (come to prayer),1580786677
265,Sat Mar 14 04:43:28 +0000 2020,"RT @MUTETHEMNOTHIM: #FreeRKelly King of R&amp;B \ud83d\udc51\ud83d\udc10 https:\/\/t.co\/QEbQgeF2B8""",1553435917
266,Sat Mar 14 04:43:28 +0000 2020,"RT @miximpotion: \uff3cToday's white day\uff0f\n\u30db\u30ef\u30a4\u30c8\u30c7\u30fc\u306e\u30d7\u30e9\u30f3\u306f\u3082\u3046\u304a\u6c7a\u307e\u308a\u3067\u3059\u304b\u2753\n\n\u7d20\u6575\u306a\u6642\u9593\u3092\u904e\u3054\u3057\u305f\u5f8c\u306f\u3001\u7cbe\u6cb9\u306e\u9999\u308a\u306b\u5305\u307e\u308c\u3066\u3001\u3086\u3063\u305f\u308a\u3068\u3057\u305f\u30d0\u30b9\u30bf\u30a4\u30e0\u3092\u3002\n\n#\u30db\u30ef\u30a4\u30c8\u30c7\u30fc #\u30db\u30ef\u30a4\u30c8\u30c7\u30fc2020 \n\n@miximpotion \u3092\u30d5\u30a9\u30ed\u2026""",2241513348
